Config,KernelTime (s),Bandwidth (GB/s),Power Usage (W)
lavaMD210clk_59sms,2.1438469221599683,0.62141380092955,37.17364534599268
lavaMD210clk_60sms,2.108101415472241,0.6308441288599386,37.768273728063015
lavaMD210clk_61sms,2.073528132112795,0.6402581468958579,38.36234939422223
lavaMD210clk_62sms,2.0400703439328476,0.6496561499565867,38.95588190742303
lavaMD210clk_63sms,2.007674924933011,0.659038422960941,39.54888051363113
lavaMD210clk_64sms,1.9762920698229036,0.6684052413196473,40.141354157196425
lavaMD210clk_65sms,1.9458750385615984,0.6777568713961664,40.733311495250234
lavaMD210clk_66sms,1.9163799241231951,0.687093570938437,41.32476091120445
lavaMD210clk_67sms,1.8877654410608815,0.6964155894837902,41.91571052742138
lavaMD210clk_68sms,1.8599927327283423,0.7057231687390778,42.50616821711667
lavaMD210clk_69sms,1.8330251952656316,0.7150165429378726,43.09614161555257
lavaMD210clk_70sms,1.8068283166729713,0.7242959391764359,43.685638130573366
lavaMD210clk_71sms,1.7813695294848488,0.7335615777299994,44.274664952530536
lavaMD210clk_72sms,1.7566180757220862,0.7428136723507772,44.86322906364108
lavaMD210clk_73sms,1.7325448829444758,0.7520524305489992,45.45133724681876
lavaMD210clk_74sms,1.7091224503538713,0.7612780538581574,46.03899609401491
lavaMD210clk_75sms,1.686324744009636,0.7704907380855467,46.62621201410204
lavaMD210clk_76sms,1.6641271003171043,0.7796906735491078,47.212991240331355
lavaMD210clk_77sms,1.642506137036927,0.7888780453014846,47.799339837392345
lavaMD210clk_78sms,1.6214396711403014,0.7980530333421494,48.38526370810056
lavaMD210clk_79sms,1.6009066429034664,0.8072158128183702,48.97076859973777
lavaMD210clk_80sms,1.5808870456954847,0.8163665542157472,49.55586011006666
lavaMD210clk_81sms,1.5613618609672795,0.8255054235389772,50.14054369304072
lavaMD210clk_82sms,1.542312997997888,0.8346325824834661,50.72482466422824
lavaMD210clk_83sms,1.523723237996697,0.8437481885983562,51.308708205968045
lavaMD210clk_84sms,1.5055761821986422,0.8528523954414975,51.892199372273524
lavaMD210clk_85sms,1.4878562036235234,0.8619453527268509,52.475303093499676
lavaMD210clk_86sms,1.4705484022011692,0.8710272064647792,53.058024180787754
lavaMD210clk_87sms,1.453638562991629,0.8800980990956451,53.64036733030017
lavaMD210clk_88sms,1.4371131172541767,0.8891581696171126,54.22233712725812
lavaMD210clk_89sms,1.4209591061410503,0.8982075537055125,54.80393804979311
lavaMD210clk_90sms,1.4051641468117744,0.9072463838316166,55.385174472622985
lavaMD210clk_91sms,1.38971640078185,0.9162747893711319,55.9660506705624
lavaMD210clk_92sms,1.3746045443357988,0.9252928967102184,56.54657082187684
lavaMD210clk_93sms,1.3598177408491714,0.9343008293462982,57.126739011488716
lavaMD210clk_94sms,1.345345614877355,0.9432987079844218,57.70655923404386
lavaMD210clk_95sms,1.3311782278809874,0.9522866506294261,58.28603539684553
lavaMD210clk_96sms,1.3173060554686309,0.9612647726741148,58.86517132266335
lavaMD210clk_97sms,1.303719966047217,0.9702331869836712,59.44397075242345
lavaMD210clk_98sms,1.2904112007796866,0.9791920039764996,60.022437347786344
lavaMD210clk_99sms,1.2773713547574064,0.9881413317016852,60.60057469361791
lavaMD210clk_100sms,1.2645923593023132,0.9970812759132424,61.17838630035929
lavaMD210clk_101sms,1.2520664653204876,1.006011940141318,61.755875606300755
lavaMD210clk_102sms,1.2397862276349945,1.0149334257605034,62.333045979764115
lavaMD210clk_103sms,1.2277444902314347,1.0238458320553987,62.9099007211985
lavaMD210clk_104sms,1.2159343723547735,1.0327492562835652,63.48644306519353
lavaMD210clk_105sms,1.204349255400688,1.041643793735996,64.06267618241408
lavaMD210clk_106sms,1.1929827705489646,1.0505295377952228,64.63860318146028
lavaMD210clk_107sms,1.1818287870903965,1.0594065799911758,65.2142271106564
lavaMD210clk_108sms,1.1708814014022317,1.0682750100549003,65.78955095977179
lavaMD210clk_109sms,1.160134926530517,1.0771349159702335,66.3645776616775
lavaMD210clk_110sms,1.1495838823407165,1.0859863840235364,66.93931009394096
lavaMD210clk_111sms,1.1392229862007655,1.094829498851573,67.51375108036204
lavaMD210clk_112sms,1.1290471441632781,1.1036643434876159,68.08790339245301
lavaMD210clk_113sms,1.119051442615991,1.1124909994058667,68.66176975086478
lavaMD210clk_114sms,1.1092311403716846,1.1213095465642633,69.23535282676212
lavaMD210clk_115sms,1.0995816611708313,1.1301200634457451,69.80865524314986
lavaMD210clk_116sms,1.0900985865720678,1.1389226270980481,70.3816795761524
lavaMD210clk_117sms,1.080777649207279,1.1477173131720917,70.95442835624831
lavaMD210clk_118sms,1.0716147263796674,1.1565041959590188,71.52690406946252
lavaMD210clk_119sms,1.0626058339846347,1.1652833484259508,72.09910915851704
lavaMD210clk_120sms,1.053747120734635,1.1740548422505073,72.67104602394289
lavaMD210clk_121sms,1.0450348626704193,1.1828187478541468,73.24271702515422
lavaMD210clk_122sms,1.036465457942241,1.1915751344343766,73.81412448148654
lavaMD210clk_123sms,1.0280354218456478,1.2003240699958815,74.38527067320041
lavaMD210clk_124sms,1.0197413820974974,1.2090656213806117,74.95615784245196
lavaMD210clk_125sms,1.0115800743387409,1.2177998542968758,75.52678819423188
lavaMD210clk_126sms,1.0035483378513679,1.2265268333474804,76.09716389727366
lavaMD210clk_127sms,0.9956431114777223,1.2352466220569533,76.6672870849329
lavaMD210clk_128sms,0.9878614297311058,1.2439592828978856,77.23715985603825
lavaMD240clk_1sms,110.45904894517312,0.017667110459077005,0.7039129158971663
lavaMD240clk_2sms,55.26755652357548,0.03310467993925737,1.3926114789794473
lavaMD240clk_3sms,36.8598773245431,0.04779942032657174,2.0756819828689306
lavaMD240clk_4sms,27.652807382061816,0.06203163988922749,2.755123094898067
lavaMD240clk_5sms,22.127148942663233,0.07592953462281307,3.4318781113175127
lavaMD240clk_6sms,18.442629851877467,0.08956668465160318,4.106500237134987
lavaMD240clk_7sms,15.810388683390672,0.1029907499372518,4.779353800311442
lavaMD240clk_8sms,13.835924803066403,0.11623505662665287,5.4506970412188664
lavaMD240clk_9sms,12.300038515221505,0.12932418059244108,6.120722601765858
lavaMD240clk_10sms,11.071193049120065,0.14227696982182725,6.789579711273931
lavaMD240clk_11sms,10.065673673289862,0.15510832220023585,7.457387373357288
lavaMD240clk_12sms,9.227664890433218,0.16783029887540676,8.124242700359046
lavaMD240clk_13sms,8.518521644524798,0.18045285663713895,8.790226440717717
lavaMD240clk_14sms,7.910638001715076,0.19298434915400056,9.455406789822412
lavaMD240clk_15sms,7.383768042157319,0.20543188140718943,10.119842102889722
lavaMD240clk_16sms,6.922726235756056,0.21780156728288375,10.78358287880829
lavaMD240clk_17sms,6.515899341370739,0.23009872120532956,11.446673244451405
lavaMD240clk_18sms,6.154254272274049,0.24232800359947199,12.109152087377396
lavaMD240clk_19sms,5.830659224187022,0.25449353326127777,12.771053935206458
lavaMD240clk_20sms,5.539408436599591,0.2665989755137944,13.43240964873465
lavaMD240clk_21sms,5.275882717516289,0.27864761231909624,14.093246975612924
lavaMD240clk_22sms,5.036302539256316,0.29064239872434,14.75359099796787
lavaMD240clk_23sms,4.817545534855808,0.30258600880666087,15.413464498191933
lavaMD240clk_24sms,4.617009613814139,0.3144808734427595,16.072888260780005
lavaMD240clk_25sms,4.432508925310621,0.32632921163827766,16.731881323599495
lavaMD240clk_26sms,4.26219382641759,0.3381330567290332,17.390461188753733
lavaMD240clk_27sms,4.104488632554281,0.3498942784586242,18.048644000844053
lavaMD240clk_28sms,3.9580427051688565,0.36161460171019116,18.70644469869416
lavaMD240clk_29sms,3.8216916577163933,0.3732956225008491,19.363877145295834
lavaMD240clk_30sms,3.6944263192909963,0.38493882171945054,20.02095423974656
lavaMD240clk_31sms,3.5753677044028,0.3965455769907134,20.677688014192768
lavaMD240clk_32sms,3.463746675220725,0.4081171729734681,21.334089718206734
lavaMD240clk_33sms,3.3588873010350175,0.4196548103421849,21.990169892568513
lavaMD240clk_34sms,3.2601931538436637,0.4311596136549432,22.64593843406434
lavaMD240clk_35sms,3.16713595291253,0.44263263827460053,23.301404652627767
lavaMD240clk_36sms,3.0792461016225787,0.45407487648089545,23.956577321921515
lavaMD240clk_37sms,2.996104758649695,0.46548726288791065,24.611464724274498
lavaMD240clk_38sms,2.91733716087318,0.476870679262482,25.266074690739668
lavaMD240clk_39sms,2.8426069733725523,0.4882259588238192,25.92041463691702
lavaMD240clk_40sms,2.7716114867954147,0.4995538900920622,26.574491595086613
lavaMD240clk_41sms,2.7040775174419642,0.5108552203431891,27.22831224311464
lavaMD240clk_42sms,2.639757892961908,0.5221306587191551,27.881882930527347
lavaMD240clk_43sms,2.5784284283439116,0.5333808790350598,28.535209702091272
lavaMD240clk_44sms,2.5198853142066486,0.5446065223192118,29.188298319190718
lavaMD240clk_45sms,2.4639428532640264,0.5558081991169989,29.84115427925363
lavaMD240clk_46sms,2.4104314919884784,0.566986491585288,30.493782833443642
lavaMD240clk_47sms,2.3591961035124176,0.5781419554005374,31.146189002807137
lavaMD240clk_48sms,2.3100944851337584,0.5892751215008,31.798377593040478
lavaMD240clk_49sms,2.2629960397718145,0.600386497679241,32.45035320802155
lavaMD240clk_50sms,2.217780615623909,0.6114765700445932,33.10212026223213
lavaMD240clk_51sms,2.174337482311737,0.6225458043621016,33.75368299218229
lavaMD240clk_52sms,2.1325644251462865,0.6335946472868889,34.405045466935306
lavaMD240clk_53sms,2.092366941912821,0.6446235275002725,35.056211597819406
lavaMD240clk_54sms,2.053657528888035,0.6556328567583595,35.707185147403756
lavaMD240clk_55sms,2.0163550447340834,0.6666230308611849,36.35796973780674
lavaMD240clk_56sms,1.9803841425361506,0.6775944305497552,37.0085688583976
lavaMD240clk_57sms,1.9456747616161765,0.6885474223375466,37.6589858729457
lavaMD240clk_58sms,1.9121616719093382,0.6994823592823152,38.3092240262661
lavaMD240clk_59sms,1.8797840646678516,0.7103995817034582,38.95928645040487
lavaMD240clk_60sms,1.8484851840879666,0.7212994178496249,39.60917617040351
lavaMD240clk_61sms,1.818211995164671,0.732182184520799,40.258896109677416
lavaMD240clk_62sms,1.7889148836844384,0.7430481876486518,40.908449095040254
lavaMD240clk_63sms,1.760547384785585,0.7538977228385956,41.55783786140292
lavaMD240clk_64sms,1.7330659369620924,0.7647310758766287,42.20706505617295
lavaMD240clk_65sms,1.706429658771179,0.7755485232037765,42.85613324337784
lavaMD240clk_66sms,1.6806001458369861,0.786350332360665,43.505044907533616
lavaMD240clk_67sms,1.655541286030161,0.7971367624045318,44.153802457278
lavaMD240clk_68sms,1.6312190909525495,0.8079080643007681,44.80240822878585
lavaMD240clk_69sms,1.6076015420730738,0.8186644812909004,45.450864488982866
lavaMD240clk_70sms,1.5846584500498753,0.8294062492387491,46.09917343857216
lavaMD240clk_71sms,1.5623613259388445,0.8401335969563508,46.747337214887374
lavaMD240clk_72sms,1.5406832631330742,0.8508467465110985,47.39535789458427
lavaMD240clk_73sms,1.519598829004376,0.8615459135154239,48.04323749618226
lavaMD240clk_74sms,1.4990839653292287,0.8722313074002427,48.690977982466045
lavaMD240clk_75sms,1.4791158966793856,0.8829031316732785,49.33858126275708
lavaMD240clk_76sms,1.4596730460436516,0.8935615841632926,49.98604919506322
lavaMD240clk_77sms,1.440734957023543,0.904206857251163,50.63338358811494
lavaMD240clk_78sms,1.4222822220129439,0.914839138088684,51.280586203295215
lavaMD240clk_79sms,1.4042964158316045,0.9254586088058853,51.92765875647019
lavaMD240clk_80sms,1.3867600343353343,0.9360654467076139,52.57460291972665
lavaMD240clk_81sms,1.3696564375728644,0.946659824460059,53.22142032302242
lavaMD240clk_82sms,1.3529697971012997,0.957241910267855,53.868112555754735
lavaMD240clk_83sms,1.3366850471094875,0.9678118680423441,54.51468116825205
lavaMD240clk_84sms,1.320787839032015,0.9783698575615449,55.16112767319348
lavaMD240clk_85sms,1.3052644993664138,0.9889160346223276,55.80745354696047
lavaMD240clk_86sms,1.2901019904328825,0.9994505511852613,56.453660230924555
lavaMD240clk_87sms,1.2752878738397981,1.009973555512571,57.0997491326751
lavaMD240clk_88sms,1.2608102764398235,1.0204851922996032,57.74572162719018
lavaMD240clk_89sms,1.2466578585807362,1.030985602800181,58.391579057954196
lavaMD240clk_90sms,1.2328197844725342,1.0414749249461905,59.03732273802501
lavaMD240clk_91sms,1.2192856945080432,1.0519532934617353,59.682953951053456
lavaMD240clk_92sms,1.2060456793884158,1.062420839972153,60.32847395225781
lavaMD240clk_93sms,1.1930902559176833,1.072877693108185,60.97388396935585
lavaMD240clk_94sms,1.1804103443420897,1.0833239786055597,61.61918520345658
lavaMD240clk_95sms,1.1679972471203977,1.0937598194002438,62.264378829913824
lavaMD240clk_96sms,1.155842629020835,1.1041853357195877,62.9094659991439
lavaMD240clk_97sms,1.1439384984489627,1.1146006451695865,63.554447837408844
lavaMD240clk_98sms,1.1322771899185504,1.1250058628184598,64.19932544756745
lavaMD240clk_99sms,1.120851347584653,1.1354011012767398,64.84409990979542
lavaMD240clk_100sms,1.1096539097645435,1.14578647077405,65.48877228227627
lavaMD240clk_101sms,1.0986780943780474,1.1561620792327425,66.13334360186455
lavaMD240clk_102sms,1.08791738524419,1.1665280323385496,66.77781488472277
lavaMD240clk_103sms,1.0773655191759686,1.1768844336084012,67.42218712693297
lavaMD240clk_104sms,1.0670164738195402,1.18723138445555,68.06646130508483
lavaMD240clk_105sms,1.0568644561881966,1.1975689842521289,68.71063837684078
lavaMD240clk_106sms,1.046903891845258,1.2078973303892775,69.35471928147962
lavaMD240clk_107sms,1.0371294146934373,1.218216518334939,69.9987049404195
lavaMD240clk_108sms,1.0275358573313664,1.228526641689452,70.64259625772137
lavaMD240clk_109sms,1.018118241940875,1.2388277922390356,71.28639412057353
lavaMD240clk_110sms,1.0088717716712448,1.2491200600072632,71.93009939975853
lavaMD240clk_111sms,0.9997918224891021,1.2594035333046227,72.57371295010283
lavaMD240clk_112sms,0.9908739354648598,1.269678298776251,73.21723561091042
lavaMD240clk_113sms,0.9821138094686552,1.2799444414479222,73.86066820638065
lavaMD240clk_114sms,0.9735072942506562,1.2902020447703706,74.5040115460114
lavaMD240clk_115sms,0.9650503838823323,1.3004511906620233,75.1472664249879
lavaMD240clk_116sms,0.9567392105369198,1.3106919595502116,75.79043362455819
lavaMD240clk_117sms,0.9485700385887822,1.3209244304109276,76.43351391239527
lavaMD240clk_118sms,0.9405392590127567,1.331148680807192,77.07650804294707
lavaMD240clk_119sms,0.9326433840658414,1.3413647869260894,77.71941675777447
lavaMD240clk_120sms,0.9248790422347538,1.35157282361453,78.36224078587783
lavaMD240clk_121sms,0.9172429734339845,1.361772864413793,79.00498084401262
lavaMD240clk_122sms,0.9097320244399731,1.3719649815929011,79.64763763699463
lavaMD240clk_123sms,0.9023431445479719,1.3821492461808735,80.29021185799512
lavaMD240clk_124sms,0.8950733814390276,1.3923257279979095,80.93270418882618
lavaMD240clk_125sms,0.8879198772453142,1.4024944956855383,81.57511530021716
lavaMD240clk_126sms,0.8808798648028032,1.4126556167357855,82.21744585208195
lavaMD240clk_127sms,0.8739506640809429,1.4228091575193906,82.85969649377782
lavaMD240clk_128sms,0.8671296787796692,1.4329551833131149,83.50186786435606
lavaMD300clk_1sms,88.7851688236573,0.022237371151915267,0.6625786668067674
lavaMD300clk_2sms,44.36954324704096,0.0416218057350735,1.3510246012012497
lavaMD300clk_3sms,29.57071371597747,0.06005782926355373,2.0495841413990865
lavaMD300clk_4sms,22.17325702067571,0.07790375493638288,2.754793603373457
lavaMD300clk_5sms,17.735641134682492,0.09532334682585708,3.46498953232172
lavaMD300clk_6sms,14.777682787007658,0.11241055812762066,4.17918465532133
lavaMD300clk_7sms,12.66512286279108,0.12922622416932625,4.89672275322776
lavaMD300clk_8sms,11.080874197138227,0.14581287202716992,5.617135165739936
lavaMD300clk_9sms,9.848797059890277,0.1622018552107276,6.340070037147361
lavaMD300clk_10sms,8.86321788611178,0.17841721471924712,7.065253283255335
lavaMD300clk_11sms,8.056895625527007,0.1944779496440448,7.792465255805469
lavaMD300clk_12sms,7.385006349556884,0.21039943889932522,8.521525918594836
lavaMD300clk_13sms,6.816520262375829,0.22619437629062797,9.252284971664443
lavaMD300clk_14sms,6.329274630381312,0.2418734103733977,9.98461501447944
lavaMD300clk_15sms,5.907017731809119,0.25744559684631446,10.718406660731773
lavaMD300clk_16sms,5.537561435305182,0.2729187272959324,11.453564953669895
lavaMD300clk_17sms,5.211585875404716,0.2882995737339504,12.190006675520676
lavaMD300clk_18sms,4.921842610313244,0.30359407419738815,12.927658288193951
lavaMD300clk_19sms,4.66260944015878,0.3188074761105805,13.666454330113734
lavaMD300clk_20sms,4.429308796910211,0.33394444874378987,14.406336149333995
lavaMD300clk_21sms,4.218235177286547,0.3490091726452419,15.147250889033877
lavaMD300clk_22sms,4.026356920081261,0.364005411635299,15.889150665440123
lavaMD300clk_23sms,3.851169699313459,0.3789365714021394,16.631991894556148
lavaMD300clk_24sms,3.690586648059927,0.3938057476673423,17.375734735439742
lavaMD300clk_25sms,3.5428548554432355,0.40861576613564893,18.12034262582217
lavaMD300clk_26sms,3.4064911356594387,0.42336921590319215,18.865781891659896
lavaMD300clk_27sms,3.2802320721293103,0.4380684776059298,19.6120214164493
lavaMD300clk_28sms,3.1629947676607326,0.4527157473006515,20.35903235927625
lavaMD300clk_29sms,3.0538457161712573,0.4673130568549086,21.10678791292984
lavaMD300clk_30sms,2.9519759007622297,0.4818622914590538,21.855263095198797
lavaMD300clk_31sms,2.8566807120614937,0.4963652047490131,22.6044345678416
lavaMD300clk_32sms,2.7673436323010248,0.5108234319323504,23.3542804787847
lavaMD300clk_33sms,2.6834228862612446,0.5252385012354336,24.104780323934115
lavaMD300clk_34sms,2.604440448198183,0.5396118439308182,24.855914825641168
lavaMD300clk_35sms,2.529972933511761,0.5539448031575301,25.607665825383446
lavaMD300clk_36sms,2.4596440086425093,0.568238641709897,26.36001618863904
lavaMD300clk_37sms,2.393118031936608,0.5824945489408517,27.11294972026797
lavaMD300clk_38sms,2.3300946986999778,0.5967136469015943,27.866451088987
lavaMD300clk_39sms,2.2703045101848813,0.6108969958199636,28.620505759746944
lavaMD300clk_40sms,2.21350492230681,0.6250455990038688,29.375099933003636
lavaMD300clk_41sms,2.1594770580288265,0.6391604072429866,30.130220490024975
lavaMD300clk_42sms,2.108022889459605,0.6532423227710462,30.885854943501254
lavaMD300clk_43sms,2.0589628131926476,0.6672922028419833,31.64199139283033
lavaMD300clk_44sms,2.012133556319448,0.6813108629656964,32.398618483536666
lavaMD300clk_45sms,1.967386361673358,0.6952990798428057,33.155725370356585
lavaMD300clk_46sms,1.924585409808352,0.7092575940324778,33.91330168358453
lavaMD300clk_47sms,1.8836064424508046,0.7231871123828698,34.671337498327226
lavaMD300clk_48sms,1.8443355580399012,0.7370883102499179,35.42982330635824
lavaMD300clk_49sms,1.806668154770152,0.7509618335269215,36.18874999030311
lavaMD300clk_50sms,1.77050800048366,0.7648083005045941,36.948108799918515
lavaMD300clk_51sms,1.7357664119996707,0.7786283035788442,37.70789133025704
lavaMD300clk_52sms,1.7023615291479834,0.7924224108214946,38.46808950153365
lavaMD300clk_53sms,1.670217670996925,0.8061911674273643,39.228695540530936
lavaMD300clk_54sms,1.6392647636199753,0.8199350970495902,39.98970196339885
lavaMD300clk_55sms,1.609437830295202,0.8336547030337341,40.75110155972028
lavaMD300clk_56sms,1.5806765363326376,0.8473504695600422,41.51288737772805
lavaMD300clk_57sms,1.5529247818202183,0.8610228627022147,42.27505271057105
lavaMD300clk_58sms,1.5261303365044367,0.8746723314101419,43.037591083537954
lavaMD300clk_59sms,1.5002445118061698,0.8882993084232849,43.800496242156264
lavaMD300clk_60sms,1.47522186563881,0.9019042111206886,44.56376214109307
lavaMD300clk_61sms,1.4510199362641196,0.9154874423130043,45.32738293379085
lavaMD300clk_62sms,1.4275990019070286,0.9290493909813627,46.09135296277852
lavaMD300clk_63sms,1.404921863266979,0.9425904329674675,46.8556667506035
lavaMD300clk_64sms,1.3829536464212564,0.9561109316188493,47.62031899133575
lavaMD300clk_65sms,1.3616616239240198,0.9696112383928479,48.38530454259927
lavaMD300clk_66sms,1.341015052170999,0.9830916934225606,49.1506184180909
lavaMD300clk_67sms,1.3209850233302765,0.9965526260476876,49.916255780549385
lavaMD300clk_68sms,1.301544330339562,1.0099943553129436,50.6822119351415
lavaMD300clk_69sms,1.2826673436442335,1.0234171904364697,51.448482323234764
lavaMD300clk_70sms,1.26432989850195,1.0368214312504493,52.215062516528604
lavaMD300clk_71sms,1.2465091918119575,1.0502073686159654,52.98194821151878
lavaMD300clk_72sms,1.2291836875429787,1.0635752848139306,53.749135224271605
lavaMD300clk_73sms,1.212333029935084,1.076925453913798,54.51661948548652
lavaMD300clk_74sms,1.1959379637400904,1.0902581421215904,55.28439703582747
lavaMD300clk_75sms,1.1799802608434926,1.1035736081086802,56.052464021504875
lavaMD300clk_76sms,1.1644426526800944,1.1168721033226219,56.820816690091874
lavaMD300clk_77sms,1.1493087679165848,1.1301538722812445,57.58945138655902
lavaMD300clk_78sms,1.1345630749283377,1.143419152851104,58.35836454951382
lavaMD300clk_79sms,1.1201908286455873,1.1566681765113276,59.12755270763172
lavaMD300clk_80sms,1.1061780213866175,1.169901168603781,59.89701247626668
lavaMD300clk_81sms,1.0925113373333757,1.1831183485704357,60.66674055422995
lavaMD300clk_82sms,1.0791781103385405,1.1963199301787424,61.43673372072706
lavaMD300clk_83sms,1.066166284783046,1.209506121735747,62.20698883244305
lavaMD300clk_84sms,1.0534643792298344,1.222677126291653,62.9775028207673
lavaMD300clk_85sms,1.0410614526435347,1.235833141833456,63.74827268914963
lavaMD300clk_86sms,1.0289470729671932,1.2489743614692588,64.51929551058004
lavaMD300clk_87sms,1.0171112878663842,1.2621009736038071,65.29056842518473
lavaMD300clk_88sms,1.0055445974682833,1.2752131621057698,66.0620886379321
lavaMD300clk_89sms,0.9942379289387764,1.288311106467234,66.83385341644218
lavaMD300clk_90sms,0.9831826127546335,1.3013949819558641,67.6058600888939
lavaMD300clk_91sms,0.972370360540342,1.3144649597601414,68.37810604202475
lavaMD300clk_92sms,0.9617932443505394,1.327521207128067,69.15058871921785
lavaMD300clk_93sms,0.9514436772892243,1.3405638874996957,69.92330561867142
lavaMD300clk_94sms,0.9413143953661883,1.3535931606338316,70.69625429164668
lavaMD300clk_95sms,0.931398440499497,1.3666091827292088,71.46943234078974
lavaMD300clk_96sms,0.9216891445804419,1.3796121065404503,72.24283741852354
lavaMD300clk_97sms,0.9121801145242877,1.392602081489079,73.01646722550656
lavaMD300clk_98sms,0.9028652182363883,1.4055792537698446,73.7903195091545
lavaMD300clk_99sms,0.8937385714289455,1.4185437664526113,74.56439206222191
lavaMD300clk_100sms,0.8847945252288568,1.4314957595800273,75.33868272144082
lavaMD300clk_101sms,0.8760276545218211,1.444435370261199,76.11318936621339
lavaMD300clk_102sms,0.8674327469821671,1.4573627327615677,76.88790991735601
lavaMD300clk_103sms,0.8590047927417988,1.4702779785891773,77.66284233589235
lavaMD300clk_104sms,0.8507389746552357,1.4831812365775152,78.43798462189282
lavaMD300clk_105sms,0.8426306591210041,1.4960726329650906,79.21333481335861
lavaMD300clk_106sms,0.8346753874226337,1.5089522914719091,79.98889098514775
lavaMD300clk_107sms,0.8268688675552671,1.521820333372997,80.76465124794144
lavaMD300clk_108sms,0.8192069665063996,1.5346768775691078,81.54061374724894
lavaMD300clk_109sms,0.8116857029615853,1.5475220406547534,82.31677666244882
lavaMD300clk_110sms,0.8043012404080617,1.560355936983674,83.09313820586533
lavaMD300clk_111sms,0.7970498806111952,1.5731786787318767,83.86969662187806
lavaMD300clk_112sms,0.7899280574404484,1.5859903759583467,84.64645018606352
lavaMD300clk_113sms,0.7829323310232084,1.598791136663538,85.42339720436703
lavaMD300clk_114sms,0.7760593822063483,1.611581066845747,86.20053601230389
lavaMD300clk_115sms,0.7693060073067842,1.6243602705554607,86.97786497418835
lavaMD300clk_116sms,0.76266911313359,1.6371288499477694,87.7553824823891
lavaMD300clk_117sms,0.7561457122654163,1.649886905332931,88.53308695661042
lavaMD300clk_118sms,0.7497329185680734,1.6626345352251637,89.3109768431977
lavaMD300clk_119sms,0.7434279429381436,1.6753718363897474,90.08905061446616
lavaMD300clk_120sms,0.7372280892594395,1.688098903888505,90.86730676805225
lavaMD300clk_121sms,0.7311307505599925,1.70081583112373,91.64574382628643
lavaMD300clk_122sms,0.7251334053580666,1.713522709880629,92.4243603355864
lavaMD300clk_123sms,0.7192336141864334,1.7262196303683401,93.20315486587027
lavaMD300clk_124sms,0.7134290162848527,1.7389066812595855,93.98212600998863
lavaMD300clk_125sms,0.7077173264513291,1.7515839497290138,94.76127238317477
lavaMD300clk_126sms,0.7020963320433299,1.7642515214902883,95.5405926225124
lavaMD300clk_127sms,0.6965638901206929,1.7769094808319699,96.32008538642026
lavaMD300clk_128sms,0.6911179247224783,1.7895579106522403,97.09974935415256
lavaMD360clk_1sms,73.46962803491921,0.026477928949590366,0.872514316753128
lavaMD360clk_2sms,36.776463683002035,0.04961651517868759,1.7300605767678885
lavaMD360clk_3sms,24.53389937527257,0.07164241951510976,2.5820466199436627
lavaMD360clk_4sms,18.409080285316495,0.09297549605045762,3.4304418183355936
lavaMD360clk_5sms,14.73263761083972,0.11380776529627827,4.276176851577504
lavaMD360clk_6sms,12.28085786616886,0.1342494423214449,5.119798012214446
lavaMD360clk_7sms,10.529102642096676,0.15437191751894197,5.96166532337478
lavaMD360clk_8sms,9.214976183473137,0.17422511102798724,6.802034117770923
lavaMD360clk_9sms,8.192667291985176,0.19384583604520872,7.641094959188923
lavaMD360clk_10sms,7.374670684222861,0.21326232595554515,8.478995528385006
lavaMD360clk_11sms,6.705290761179119,0.2324968972340819,9.315853637293754
lavaMD360clk_12sms,6.1473909068466615,0.2515676171408174,10.151765457452086
lavaMD360clk_13sms,5.6752572594646375,0.2704894007504917,10.98681097890374
lavaMD360clk_14sms,5.27052023113043,0.2892747617581393,11.821057775001739
lavaMD360clk_15sms,4.919707072763529,0.3079343433905263,12.654563683246803
lavaMD360clk_16sms,4.612712028297683,0.32647730425919114,13.487378766204559
lavaMD360clk_17sms,4.3418063154861954,0.34491160541298493,14.319546779011166
lavaMD360clk_18sms,4.10097803935265,0.3632442282315016,15.15110628949482
lavaMD360clk_19sms,3.8854805068571685,0.3814813427490632,15.982091547966158
lavaMD360clk_20sms,3.6915160161627196,0.3996284397076769,16.812533172909134
lavaMD360clk_21sms,3.5160099709548014,0.41769043558125657,17.642458698830293
lavaMD360clk_22sms,3.356446585591375,0.4356717571292924,18.471893019242984
lavaMD360clk_23sms,3.210747439713432,0.45357641022046546,19.300858748728007
lavaMD360clk_24sms,3.07718038702211,0.47140803641014156,20.12937652173937
lavaMD360clk_25sms,2.954290320745432,0.48916995987079037,20.957465241388253
lavaMD360clk_26sms,2.8408459124795726,0.5068652266407155,21.785142288249826
lavaMD360clk_27sms,2.735798183994061,0.5244966376957847,22.612423696910742
lavaMD360clk_28sms,2.638247954359728,0.5420667770092346,23.43932430625382
lavaMD360clk_29sms,2.5474200205169044,0.5595780355110689,24.265857888186883
lavaMD360clk_30sms,2.4626425004697534,0.5770326316670481,25.092037258545588
lavaMD360clk_31sms,2.3833301735924914,0.594432629251037,25.917874373151644
lavaMD360clk_32sms,2.3089709438600794,0.6117799527717129,26.74338041142885
lavaMD360clk_33sms,2.2391147637024265,0.6290764009268613,27.56856584952763
lavaMD360clk_34sms,2.173364511988747,0.6463236583895898,28.393440524552865
lavaMD360clk_35sms,2.1113684353977944,0.663523306176255,29.218013691207616
lavaMD360clk_36sms,2.0528138492460983,0.6806768308024251,30.042294071939676
